benchmark,duration_ns,uptime_ns,vm_start_unix_ms
finagle-chirper,4459166833,1618994871,1711117985809
finagle-chirper,3062661467,6163151073,1711117985809
finagle-chirper,3026096841,9296984462,1711117985809
finagle-chirper,3100109248,12391953916,1711117985809
finagle-chirper,3425070236,15540358498,1711117985809
finagle-chirper,2035494932,19017342404,1711117985809
finagle-chirper,1946014140,21112548129,1711117985809
finagle-chirper,1649320945,23140958705,1711117985809
finagle-chirper,1637080096,24868436871,1711117985809
finagle-chirper,1567148440,26582462725,1711117985809
finagle-chirper,1572330352,28228635766,1711117985809
finagle-chirper,1536273848,29908912669,1711117985809
finagle-chirper,1540941970,31539776343,1711117985809
finagle-chirper,1923797710,33173464667,1711117985809
finagle-chirper,1545154190,35173991321,1711117985809
finagle-chirper,1480199310,36791529955,1711117985809
finagle-chirper,1457657784,38322468236,1711117985809
finagle-chirper,1488943207,39846845417,1711117985809
finagle-chirper,1437037374,41406415135,1711117985809
finagle-chirper,1441071848,42909504080,1711117985809
finagle-chirper,1428232250,44417841148,1711117985809
finagle-chirper,1420847559,45909810143,1711117985809
finagle-chirper,1418393659,47406120580,1711117985809
finagle-chirper,1435864197,48887467097,1711117985809
finagle-chirper,1407550853,50388254329,1711117985809
finagle-chirper,1418132438,51859760396,1711117985809
finagle-chirper,1417506475,53340290044,1711117985809
finagle-chirper,1414545458,54821279175,1711117985809
finagle-chirper,1394743579,56308175502,1711117985809
finagle-chirper,1381802208,57765843464,1711117985809
finagle-chirper,1377494347,59226534337,1711117985809
finagle-chirper,1376355842,60676731601,1711117985809
finagle-chirper,1369128866,62141303838,1711117985809
finagle-chirper,1375638353,63582219127,1711117985809
finagle-chirper,1379326445,65031329202,1711117985809
finagle-chirper,1374162890,66474334926,1711117985809
finagle-chirper,1352018344,67913011335,1711117985809
finagle-chirper,1335912949,69328698015,1711117985809
finagle-chirper,1343494809,70728803073,1711117985809
finagle-chirper,1336197673,72136607358,1711117985809
finagle-chirper,1331495995,73535864578,1711117985809
finagle-chirper,1346946989,74930679494,1711117985809
finagle-chirper,1340882650,76340399724,1711117985809
finagle-chirper,1332007680,77744496471,1711117985809
finagle-chirper,1343425604,79138782330,1711117985809
finagle-chirper,1343904666,80554472480,1711117985809
finagle-chirper,1325946006,81962314661,1711117985809
finagle-chirper,1333977375,83350973905,1711117985809
finagle-chirper,1324790597,84747038007,1711117985809
finagle-chirper,1343496163,86134560409,1711117985809
finagle-chirper,1326058393,87540336169,1711117985809
finagle-chirper,1323041308,88929268908,1711117985809
finagle-chirper,1330572234,90314947289,1711117985809
finagle-chirper,1320563247,91711583326,1711117985809
finagle-chirper,1332008974,93094278521,1711117985809
finagle-chirper,1335693720,94498269867,1711117985809
finagle-chirper,1296802389,95896139787,1711117985809
finagle-chirper,1298068155,97256612863,1711117985809
finagle-chirper,1284581956,98617829540,1711117985809
finagle-chirper,1281597802,99964857696,1711117985809
finagle-chirper,1287524124,101309455846,1711117985809
finagle-chirper,1276094974,102659228221,1711117985809
finagle-chirper,1326285464,103997917927,1711117985809
finagle-chirper,1278609285,105396793988,1711117985809
finagle-chirper,1281397614,106738667303,1711117985809
finagle-chirper,1293275267,108083368276,1711117985809
finagle-chirper,1283307950,109441584097,1711117985809
finagle-chirper,1294435075,110787308962,1711117985809
finagle-chirper,1292096991,112145148572,1711117985809
finagle-chirper,1284303772,113500586377,1711117985809
finagle-chirper,1284693438,114847327653,1711117985809
finagle-chirper,1284081032,116213137312,1711117985809
finagle-chirper,1274275633,117568658228,1711117985809
finagle-chirper,1278317655,118915292541,1711117985809
finagle-chirper,1268919955,120257145618,1711117985809
finagle-chirper,1280591390,121588786073,1711117985809
finagle-chirper,1267829974,122932138988,1711117985809
finagle-chirper,1266403108,124264621307,1711117985809
finagle-chirper,1278636754,125593337682,1711117985809
finagle-chirper,1262327406,126936596141,1711117985809
finagle-chirper,1266352113,128270884152,1711117985809
finagle-chirper,1271273851,129599520584,1711117985809
finagle-chirper,1264102239,130935740820,1711117985809
finagle-chirper,1264719320,132263526593,1711117985809
finagle-chirper,1263328062,133592572810,1711117985809
finagle-chirper,1262182448,134918527502,1711117985809
finagle-chirper,1269739754,136243833622,1711117985809
finagle-chirper,1260453330,137576227456,1711117985809
finagle-chirper,1264440207,138899644945,1711117985809
finagle-chirper,1267189213,140229911557,1711117985809
