benchmark,duration_ns,uptime_ns,vm_start_unix_ms
dotty,5916682603,467191555,1711113587924
dotty,1609162805,6628976697,1711113587924
dotty,1317885357,8472195830,1711113587924
dotty,1109460125,10020375531,1711113587924
dotty,968695957,11323464306,1711113587924
dotty,1048145093,12458442715,1711113587924
dotty,876246787,13653566551,1711113587924
dotty,936947324,14675458196,1711113587924
dotty,814116664,15851633307,1711113587924
dotty,910133491,16811599686,1711113587924
dotty,948396693,17866925918,1711113587924
dotty,843541256,18962905898,1711113587924
dotty,967150607,19982622241,1711113587924
dotty,937016086,21244986379,1711113587924
dotty,925384031,22327529290,1711113587924
dotty,858163966,23399268321,1711113587924
dotty,879128686,24404163514,1711113587924
dotty,961186313,25458012275,1711113587924
dotty,859344811,26593604978,1711113587924
dotty,942862023,27627694678,1711113587924
dotty,927224561,28744884502,1711113587924
dotty,828810361,29847103145,1711113587924
dotty,833725628,30852693527,1711113587924
dotty,798104312,31851634274,1711113587924
dotty,845048729,32826422438,1711113587924
dotty,845318689,33846462412,1711113587924
dotty,749976068,34864371899,1711113587924
dotty,793539705,35759615991,1711113587924
dotty,1495455414,36768465459,1711113587924
dotty,1300355139,38481027722,1711113587924
dotty,1304572385,40001439664,1711113587924
dotty,963538218,41522996700,1711113587924
dotty,623835420,42706716078,1711113587924
dotty,606999575,43477022344,1711113587924
dotty,648859499,44231118792,1711113587924
dotty,639746762,45050935600,1711113587924
dotty,497299741,45835038433,1711113587924
dotty,504028702,46477923965,1711113587924
dotty,570056961,47128818787,1711113587924
dotty,581520197,47841710228,1711113587924
dotty,555615869,48595821595,1711113587924
dotty,516805594,49295269695,1711113587924
dotty,478444368,49956456001,1711113587924
dotty,472624165,50578510751,1711113587924
dotty,539470013,51200243795,1711113587924
dotty,555012951,51884077617,1711113587924
dotty,459384606,52587251610,1711113587924
dotty,434829011,53190271706,1711113587924
dotty,533765611,53772175692,1711113587924
dotty,560841713,54479685719,1711113587924
